year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2011,12,PLF,Séjours,Ambulatoire (<24h),séjours,10383.48,11075.71
2011,1,CFX,Séjours,Ambulatoire (<24h),séjours,118.4,113.66
2011,2,CFX,Séjours,Ambulatoire (<24h),séjours,106.56,94.72
2011,3,CFX,Séjours,Ambulatoire (<24h),séjours,94.72,265.22
2011,4,CFX,Séjours,Ambulatoire (<24h),séjours,88.8,359.94
2011,5,CFX,Séjours,Ambulatoire (<24h),séjours,82.88,170.5
2011,6,CFX,Séjours,Ambulatoire (<24h),séjours,82.88,75.78
2011,7,CFX,Séjours,Ambulatoire (<24h),séjours,100.64,56.83
2011,8,CFX,Séjours,Ambulatoire (<24h),séjours,94.72,56.83
2011,9,CFX,Séjours,Ambulatoire (<24h),séjours,88.8,113.66
2011,10,CFX,Séjours,Ambulatoire (<24h),séjours,88.8,208.38
2011,11,CFX,Séjours,Ambulatoire (<24h),séjours,94.72,227.33
2011,12,CFX,Séjours,Ambulatoire (<24h),séjours,142.08,151.55
2012,1,PLF,Séjours,Ambulatoire (<24h),séjours,8652.9,8306.78
2012,2,PLF,Séjours,Ambulatoire (<24h),séjours,7787.61,6922.32
2012,3,PLF,Séjours,Ambulatoire (<24h),séjours,6922.32,19382.5
2012,4,PLF,Séjours,Ambulatoire (<24h),séjours,6489.68,26304.82
2012,5,PLF,Séjours,Ambulatoire (<24h),séjours,6057.03,12460.18
2012,6,PLF,Séjours,Ambulatoire (<24h),séjours,6057.03,5537.86
2012,7,PLF,Séjours,Ambulatoire (<24h),séjours,7354.97,4153.39
2012,8,PLF,Séjours,Ambulatoire (<24h),séjours,6922.32,4153.39
2012,9,PLF,Séjours,Ambulatoire (<24h),séjours,6489.68,8306.78
2012,10,PLF,Séjours,Ambulatoire (<24h),séjours,6489.68,15229.1
2012,11,PLF,Séjours,Ambulatoire (<24h),séjours,6922.32,16613.57
2012,12,PLF,Séjours,Ambulatoire (<24h),séjours,10383.48,11075.71
2012,1,CFX,Séjours,Ambulatoire (<24h),séjours,118.4,113.66
2012,2,CFX,Séjours,Ambulatoire (<24h),séjours,106.56,94.72
2012,3,CFX,Séjours,Ambulatoire (<24h),séjours,94.72,265.22
2012,4,CFX,Séjours,Ambulatoire (<24h),séjours,88.8,359.94
2012,5,CFX,Séjours,Ambulatoire (<24h),séjours,82.88,170.5
2012,6,CFX,Séjours,Ambulatoire (<24h),séjours,82.88,75.78
2012,7,CFX,Séjours,Ambulatoire (<24h),séjours,100.64,56.83
2012,8,CFX,Séjours,Ambulatoire (<24h),séjours,94.72,56.83
2012,9,CFX,Séjours,Ambulatoire (<24h),séjours,88.8,113.66
2012,10,CFX,Séjours,Ambulatoire (<24h),séjours,88.8,208.38
2012,11,CFX,Séjours,Ambulatoire (<24h),séjours,94.72,227.33
2012,12,CFX,Séjours,Ambulatoire (<24h),séjours,142.08,151.55
2013,1,PLF,Séjours,Ambulatoire (<24h),séjours,8887.2,8531.71
2013,2,PLF,Séjours,Ambulatoire (<24h),séjours,7998.48,7109.76
2013,3,PLF,Séjours,Ambulatoire (<24h),séjours,7109.76,19907.33
2013,4,PLF,Séjours,Ambulatoire (<24h),séjours,6665.4,27017.09
2013,5,PLF,Séjours,Ambulatoire (<24h),séjours,6221.04,12797.57
2013,6,PLF,Séjours,Ambulatoire (<24h),séjours,6221.04,5687.81
2013,7,PLF,Séjours,Ambulatoire (<24h),séjours,7554.12,4265.86
2013,8,PLF,Séjours,Ambulatoire (<24h),séjours,7109.76,4265.86
2013,9,PLF,Séjours,Ambulatoire (<24h),séjours,6665.4,8531.71
2013,10,PLF,Séjours,Ambulatoire (<24h),séjours,6665.4,15641.47
2013,11,PLF,Séjours,Ambulatoire (<24h),séjours,7109.76,17063.42
2013,12,PLF,Séjours,Ambulatoire (<24h),séjours,10664.64,11375.62
2013,1,CFX,Séjours,Ambulatoire (<24h),séjours,132.73,127.42
2013,2,CFX,Séjours,Ambulatoire (<24h),séjours,119.46,106.19
2013,3,CFX,Séjours,Ambulatoire (<24h),séjours,106.19,297.32
2013,4,CFX,Séjours,Ambulatoire (<24h),séjours,99.55,403.51
2013,5,CFX,Séjours,Ambulatoire (<24h),séjours,92.91,191.14
2013,6,CFX,Séjours,Ambulatoire (<24h),séjours,92.91,84.95
2013,7,CFX,Séjours,Ambulatoire (<24h),séjours,112.82,63.71
2013,8,CFX,Séjours,Ambulatoire (<24h),séjours,106.19,63.71
2013,9,CFX,Séjours,Ambulatoire (<24h),séjours,99.55,127.42
2013,10,CFX,Séjours,Ambulatoire (<24h),séjours,99.55,233.61
2013,11,CFX,Séjours,Ambulatoire (<24h),séjours,106.19,254.85
2013,12,CFX,Séjours,Ambulatoire (<24h),séjours,159.28,169.9
2014,1,PLF,Séjours,Ambulatoire (<24h),séjours,9121.5,8756.64
2014,2,PLF,Séjours,Ambulatoire (<24h),séjours,8209.35,7297.2
2014,3,PLF,Séjours,Ambulatoire (<24h),séjours,7297.2,20432.16
2014,4,PLF,Séjours,Ambulatoire (<24h),séjours,6841.12,27729.36
2014,5,PLF,Séjours,Ambulatoire (<24h),séjours,6385.05,13134.96
2014,6,PLF,Séjours,Ambulatoire (<24h),séjours,6385.05,5837.76
2014,7,PLF,Séjours,Ambulatoire (<24h),séjours,7753.27,4378.32
2014,8,PLF,Séjours,Ambulatoire (<24h),séjours,7297.2,4378.32
2014,9,PLF,Séjours,Ambulatoire (<24h),séjours,6841.12,8756.64
2014,10,PLF,Séjours,Ambulatoire (<24h),séjours,6841.12,16053.84
2014,11,PLF,Séjours,Ambulatoire (<24h),séjours,7297.2,17513.28
2014,12,PLF,Séjours,Ambulatoire (<24h),séjours,10945.8,11675.52
2014,1,CFX,Séjours,Ambulatoire (<24h),séjours,147.07,141.18
2014,2,CFX,Séjours,Ambulatoire (<24h),séjours,132.36,117.65
2014,3,CFX,Séjours,Ambulatoire (<24h),séjours,117.65,329.43
2014,4,CFX,Séjours,Ambulatoire (<24h),séjours,110.3,447.08
2014,5,CFX,Séjours,Ambulatoire (<24h),séjours,102.95,211.78
2014,6,CFX,Séjours,Ambulatoire (<24h),séjours,102.95,94.12
2014,7,CFX,Séjours,Ambulatoire (<24h),séjours,125.01,70.59
2014,8,CFX,Séjours,Ambulatoire (<24h),séjours,117.65,70.59
2014,9,CFX,Séjours,Ambulatoire (<24h),séjours,110.3,141.18
2014,10,CFX,Séjours,Ambulatoire (<24h),séjours,110.3,258.84
2014,11,CFX,Séjours,Ambulatoire (<24h),séjours,117.65,282.37
2014,12,CFX,Séjours,Ambulatoire (<24h),séjours,176.48,188.25
2015,1,PLF,Séjours,Ambulatoire (<24h),séjours,9355.8,8981.57
2015,2,PLF,Séjours,Ambulatoire (<24h),séjours,8420.22,7484.64
2015,3,PLF,Séjours,Ambulatoire (<24h),séjours,7484.64,20956.99
2015,4,PLF,Séjours,Ambulatoire (<24h),séjours,7016.85,28441.63
2015,5,PLF,Séjours,Ambulatoire (<24h),séjours,6549.06,13472.35
2015,6,PLF,Séjours,Ambulatoire (<24h),séjours,6549.06,5987.71
2015,7,PLF,Séjours,Ambulatoire (<24h),séjours,7952.43,4490.78
2015,8,PLF,Séjours,Ambulatoire (<24h),séjours,7484.64,4490.78
2015,9,PLF,Séjours,Ambulatoire (<24h),séjours,7016.85,8981.57
2015,10,PLF,Séjours,Ambulatoire (<24h),séjours,7016.85,16466.21
2015,11,PLF,Séjours,Ambulatoire (<24h),séjours,7484.64,17963.14
2015,12,PLF,Séjours,Ambulatoire (<24h),séjours,11226.96,11975.42
2015,1,CFX,Séjours,Ambulatoire (<24h),séjours,161.4,154.94
2015,2,CFX,Séjours,Ambulatoire (<24h),séjours,145.26,129.12
2015,3,CFX,Séjours,Ambulatoire (<24h),séjours,129.12,361.54
2015,4,CFX,Séjours,Ambulatoire (<24h),séjours,121.05,490.66
2015,5,CFX,Séjours,Ambulatoire (<24h),séjours,112.98,232.42
2015,6,CFX,Séjours,Ambulatoire (<24h),séjours,112.98,103.3
2015,7,CFX,Séjours,Ambulatoire (<24h),séjours,137.19,77.47
2015,8,CFX,Séjours,Ambulatoire (<24h),séjours,129.12,77.47
2015,9,CFX,Séjours,Ambulatoire (<24h),séjours,121.05,154.94
2015,10,CFX,Séjours,Ambulatoire (<24h),séjours,121.05,284.06
2015,11,CFX,Séjours,Ambulatoire (<24h),séjours,129.12,309.89
2015,12,CFX,Séjours,Ambulatoire (<24h),séjours,193.68,206.59
2016,1,PLF,Séjours,Ambulatoire (<24h),séjours,9879.13,9483.96
2016,2,PLF,Séjours,Ambulatoire (<24h),séjours,8891.22,7903.3
2016,3,PLF,Séjours,Ambulatoire (<24h),séjours,7903.3,22129.25
2016,4,PLF,Séjours,Ambulatoire (<24h),séjours,7409.35,30032.55
2016,5,PLF,Séjours,Ambulatoire (<24h),séjours,6915.39,14225.94
2016,6,PLF,Séjours,Ambulatoire (<24h),séjours,6915.39,6322.64
2016,7,PLF,Séjours,Ambulatoire (<24h),séjours,8397.26,4741.98
2016,8,PLF,Séjours,Ambulatoire (<24h),séjours,7903.3,4741.98
2016,9,PLF,Séjours,Ambulatoire (<24h),séjours,7409.35,9483.96
2016,10,PLF,Séjours,Ambulatoire (<24h),séjours,7409.35,17387.27
2016,11,PLF,Séjours,Ambulatoire (<24h),séjours,7903.3,18967.93
2016,12,PLF,Séjours,Ambulatoire (<24h),séjours,11854.95,12645.28
2016,1,CFX,Séjours,Ambulatoire (<24h),séjours,152.77,146.66
2016,2,CFX,Séjours,Ambulatoire (<24h),séjours,137.49,122.22
2016,3,CFX,Séjours,Ambulatoire (<24h),séjours,122.22,342.21
2016,4,CFX,Séjours,Ambulatoire (<24h),séjours,114.58,464.43
2016,5,CFX,Séjours,Ambulatoire (<24h),séjours,106.94,219.99
2016,6,CFX,Séjours,Ambulatoire (<24h),séjours,106.94,97.77
2016,7,CFX,Séjours,Ambulatoire (<24h),séjours,129.86,73.33
2016,8,CFX,Séjours,Ambulatoire (<24h),séjours,122.22,73.33
2016,9,CFX,Séjours,Ambulatoire (<24h),séjours,114.58,146.66
2016,10,CFX,Séjours,Ambulatoire (<24h),séjours,114.58,268.88
2016,11,CFX,Séjours,Ambulatoire (<24h),séjours,122.22,293.32
2016,12,CFX,Séjours,Ambulatoire (<24h),séjours,183.33,195.55
2017,1,PLF,Séjours,Ambulatoire (<24h),séjours,9879.13,9483.96
2017,2,PLF,Séjours,Ambulatoire (<24h),séjours,8891.22,7903.3
2017,3,PLF,Séjours,Ambulatoire (<24h),séjours,7903.3,22129.25
2017,4,PLF,Séjours,Ambulatoire (<24h),séjours,7409.35,30032.55
2017,5,PLF,Séjours,Ambulatoire (<24h),séjours,6915.39,14225.94
2017,6,PLF,Séjours,Ambulatoire (<24h),séjours,6915.39,6322.64
2017,7,PLF,Séjours,Ambulatoire (<24h),séjours,8397.26,4741.98
2017,8,PLF,Séjours,Ambulatoire (<24h),séjours,7903.3,4741.98
2017,9,PLF,Séjours,Ambulatoire (<24h),séjours,7409.35,9483.96
2017,10,PLF,Séjours,Ambulatoire (<24h),séjours,7409.35,17387.27
2017,11,PLF,Séjours,Ambulatoire (<24h),séjours,7903.3,18967.93
2017,12,PLF,Séjours,Ambulatoire (<24h),séjours,11854.95,12645.28
2017,1,CFX,Séjours,Ambulatoire (<24h),séjours,152.77,146.66
2017,2,CFX,Séjours,Ambulatoire (<24h),séjours,137.49,122.22
2017,3,CFX,Séjours,Ambulatoire (<24h),séjours,122.22,342.21
2017,4,CFX,Séjours,Ambulatoire (<24h),séjours,114.58,464.43
2017,5,CFX,Séjours,Ambulatoire (<24h),séjours,106.94,219.99
2017,6,CFX,Séjours,Ambulatoire (<24h),séjours,106.94,97.77
2017,7,CFX,Séjours,Ambulatoire (<24h),séjours,129.86,73.33
2017,8,CFX,Séjours,Ambulatoire (<24h),séjours,122.22,73.33
2017,9,CFX,Séjours,Ambulatoire (<24h),séjours,114.58,146.66
2017,10,CFX,Séjours,Ambulatoire (<24h),séjours,114.58,268.88
2017,11,CFX,Séjours,Ambulatoire (<24h),séjours,122.22,293.32
2017,12,CFX,Séjours,Ambulatoire (<24h),séjours,183.33,195.55
2011,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,6469.3,6210.53
2011,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,5822.37,5175.44
2011,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5175.44,14491.23
2011,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,4851.98,19666.67
2011,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4528.51,9315.79
2011,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4528.51,4140.35
2011,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,5498.9,3105.26
2011,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5175.44,3105.26
2011,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,4851.98,6210.53
2011,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,4851.98,11385.97
2011,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5175.44,12421.06
2011,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,7763.16,8280.7
2011,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,349.4,335.42
2011,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,314.46,279.52
2011,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,279.52,782.66
2011,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,262.05,1062.18
2011,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,244.58,503.14
2011,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,244.58,223.62
2011,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,296.99,167.71
2011,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,279.52,167.71
2011,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,262.05,335.42
2011,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,262.05,614.94
2011,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,279.52,670.85
2011,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,419.28,447.23
2012,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,6469.3,6210.53
2012,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,5822.37,5175.44
2012,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5175.44,14491.23
2012,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,4851.98,19666.67
2012,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4528.51,9315.79
2012,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4528.51,4140.35
2012,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,5498.9,3105.26
2012,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5175.44,3105.26
2012,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,4851.98,6210.53
2012,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,4851.98,11385.97
2012,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5175.44,12421.06
2012,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,7763.16,8280.7
2012,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,349.4,335.42
2012,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,314.46,279.52
2012,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,279.52,782.66
2012,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,262.05,1062.18
2012,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,244.58,503.14
2012,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,244.58,223.62
2012,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,296.99,167.71
2012,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,279.52,167.71
2012,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,262.05,335.42
2012,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,262.05,614.94
2012,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,279.52,670.85
2012,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,419.28,447.23
2013,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,6597.3,6333.41
2013,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,5937.57,5277.84
2013,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5277.84,14777.95
2013,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,4947.98,20055.79
2013,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4618.11,9500.11
2013,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4618.11,4222.27
2013,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,5607.7,3166.7
2013,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5277.84,3166.7
2013,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,4947.98,6333.41
2013,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,4947.98,11611.25
2013,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5277.84,12666.82
2013,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,7916.76,8444.54
2013,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,389.23,373.66
2013,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,350.31,311.39
2013,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,311.39,871.88
2013,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,291.92,1183.27
2013,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,272.46,560.5
2013,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,272.46,249.11
2013,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,330.85,186.83
2013,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,311.39,186.83
2013,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,291.92,373.66
2013,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,291.92,685.05
2013,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,311.39,747.33
2013,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,467.08,498.22
2014,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,6725.3,6456.29
2014,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,6052.77,5380.24
2014,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5380.24,15064.67
2014,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,5043.98,20444.91
2014,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4707.71,9684.43
2014,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4707.71,4304.19
2014,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,5716.51,3228.14
2014,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5380.24,3228.14
2014,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,5043.98,6456.29
2014,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,5043.98,11836.53
2014,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5380.24,12912.58
2014,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,8070.36,8608.38
2014,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,429.07,411.9
2014,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,386.16,343.25
2014,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,343.25,961.11
2014,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,321.8,1304.36
2014,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,300.35,617.86
2014,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,300.35,274.6
2014,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,364.71,205.95
2014,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,343.25,205.95
2014,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,321.8,411.9
2014,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,321.8,755.16
2014,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,343.25,823.81
2014,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,514.88,549.21
2015,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,6853.3,6579.17
2015,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,6167.97,5482.64
2015,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5482.64,15351.39
2015,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,5139.98,20834.03
2015,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4797.31,9868.75
2015,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4797.31,4386.11
2015,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,5825.31,3289.58
2015,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5482.64,3289.58
2015,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,5139.98,6579.17
2015,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,5139.98,12061.81
2015,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5482.64,13158.34
2015,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,8223.96,8772.22
2015,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,468.9,450.14
2015,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,422.01,375.12
2015,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,375.12,1050.34
2015,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,351.68,1425.46
2015,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,328.23,675.22
2015,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,328.23,300.1
2015,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,398.56,225.07
2015,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,375.12,225.07
2015,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,351.68,450.14
2015,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,351.68,825.26
2015,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,375.12,900.29
2015,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,562.68,600.19
2016,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,7075.15,6792.14
2016,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,6367.63,5660.12
2016,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5660.12,15848.33
2016,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,5306.36,21508.44
2016,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4952.6,10188.21
2016,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4952.6,4528.09
2016,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,6013.87,3396.07
2016,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5660.12,3396.07
2016,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,5306.36,6792.14
2016,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,5306.36,12452.26
2016,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5660.12,13584.28
2016,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,8490.18,9056.19
2016,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,432.75,415.44
2016,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,389.48,346.2
2016,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,346.2,969.37
2016,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,324.57,1315.57
2016,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,302.93,623.17
2016,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,302.93,276.96
2016,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,367.84,207.72
2016,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,346.2,207.72
2016,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,324.57,415.44
2016,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,324.57,761.65
2016,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,346.2,830.89
2016,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,519.3,553.92
2017,1,PLF,Séjours,Hospitalisation complète (>24h),séjours,7075.15,6792.14
2017,2,PLF,Séjours,Hospitalisation complète (>24h),séjours,6367.63,5660.12
2017,3,PLF,Séjours,Hospitalisation complète (>24h),séjours,5660.12,15848.33
2017,4,PLF,Séjours,Hospitalisation complète (>24h),séjours,5306.36,21508.44
2017,5,PLF,Séjours,Hospitalisation complète (>24h),séjours,4952.6,10188.21
2017,6,PLF,Séjours,Hospitalisation complète (>24h),séjours,4952.6,4528.09
2017,7,PLF,Séjours,Hospitalisation complète (>24h),séjours,6013.87,3396.07
2017,8,PLF,Séjours,Hospitalisation complète (>24h),séjours,5660.12,3396.07
2017,9,PLF,Séjours,Hospitalisation complète (>24h),séjours,5306.36,6792.14
2017,10,PLF,Séjours,Hospitalisation complète (>24h),séjours,5306.36,12452.26
2017,11,PLF,Séjours,Hospitalisation complète (>24h),séjours,5660.12,13584.28
2017,12,PLF,Séjours,Hospitalisation complète (>24h),séjours,8490.18,9056.19
2017,1,CFX,Séjours,Hospitalisation complète (>24h),séjours,432.75,415.44
2017,2,CFX,Séjours,Hospitalisation complète (>24h),séjours,389.48,346.2
2017,3,CFX,Séjours,Hospitalisation complète (>24h),séjours,346.2,969.37
2017,4,CFX,Séjours,Hospitalisation complète (>24h),séjours,324.57,1315.57
2017,5,CFX,Séjours,Hospitalisation complète (>24h),séjours,302.93,623.17
2017,6,CFX,Séjours,Hospitalisation complète (>24h),séjours,302.93,276.96
2017,7,CFX,Séjours,Hospitalisation complète (>24h),séjours,367.84,207.72
2017,8,CFX,Séjours,Hospitalisation complète (>24h),séjours,346.2,207.72
2017,9,CFX,Séjours,Hospitalisation complète (>24h),séjours,324.57,415.44
2017,10,CFX,Séjours,Hospitalisation complète (>24h),séjours,324.57,761.65
2017,11,CFX,Séjours,Hospitalisation complète (>24h),séjours,346.2,830.89
2017,12,CFX,Séjours,Hospitalisation complète (>24h),séjours,519.3,553.92
2011,1,PLF,Urgences,Passages totaux,passages,8300.2,7968.19
2011,2,PLF,Urgences,Passages totaux,passages,7470.18,6640.16
2011,3,PLF,Urgences,Passages totaux,passages,6640.16,18592.45
2011,4,PLF,Urgences,Passages totaux,passages,6225.15,25232.61
2011,5,PLF,Urgences,Passages totaux,passages,5810.14,11952.29
2011,6,PLF,Urgences,Passages totaux,passages,5810.14,5312.13
2011,7,PLF,Urgences,Passages totaux,passages,7055.17,3984.1
2011,8,PLF,Urgences,Passages totaux,passages,6640.16,3984.1
2011,9,PLF,Urgences,Passages totaux,passages,6225.15,7968.19
2011,10,PLF,Urgences,Passages totaux,passages,6225.15,14608.35
2011,11,PLF,Urgences,Passages totaux,passages,6640.16,15936.38
2011,12,PLF,Urgences,Passages totaux,passages,9960.24,10624.26
2011,1,CFX,Urgences,Passages totaux,passages,6086.05,5842.61
2011,2,CFX,Urgences,Passages totaux,passages,5477.44,4868.84
2011,3,CFX,Urgences,Passages totaux,passages,4868.84,13632.75
2011,4,CFX,Urgences,Passages totaux,passages,4564.54,18501.59
2011,5,CFX,Urgences,Passages totaux,passages,4260.23,8763.91
2011,6,CFX,Urgences,Passages totaux,passages,4260.23,3895.07
2011,7,CFX,Urgences,Passages totaux,passages,5173.14,2921.3
2011,8,CFX,Urgences,Passages totaux,passages,4868.84,2921.3
2011,9,CFX,Urgences,Passages totaux,passages,4564.54,5842.61
2011,10,CFX,Urgences,Passages totaux,passages,4564.54,10711.45
2011,11,CFX,Urgences,Passages totaux,passages,4868.84,11685.22
2011,12,CFX,Urgences,Passages totaux,passages,7303.26,7790.14
2012,1,PLF,Urgences,Passages totaux,passages,8599.3,8255.33
2012,2,PLF,Urgences,Passages totaux,passages,7739.37,6879.44
2012,3,PLF,Urgences,Passages totaux,passages,6879.44,19262.43
2012,4,PLF,Urgences,Passages totaux,passages,6449.48,26141.87
